"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"4__8____1__IT_1","40.4626141207098","-3.58390377183565","5001140"
"4__8____1__IT_1","40.4626142679146","-3.58437451096904","5001122"
"4__8____1__IT_1","40.4626143104603","-3.58386602943124","5001141"
"4__8____1__IT_1","40.4626144952718","-3.58384727695777","5001142"
"4__8____1__IT_1","40.4626146194155","-3.58441225806223","5001121"
"4__8____1__IT_1","40.4626147954532","-3.58443089571115","5001120"
"4__8____1__IT_1","40.4626150594804","-3.58444977002307","5001119"
"4__8____1__IT_1","40.4626152343193","-3.5844686435621","5001118"
"4__8____1__IT_1","40.4626152350681","-3.58377179526692","5001143"
"4__8____1__IT_1","40.4626154192746","-3.5837531595583","5001144"
"4__8____1__IT_1","40.4626155010429","-3.58448751789764","5001117"
"4__8____1__IT_1","40.4626156938486","-3.58373428991102","5001145"
"4__8____1__IT_1","40.4626157665581","-3.58450627427269","5001116"
"4__8____1__IT_1","40.4626158792343","-3.58371541949156","5001146"
"4__8____1__IT_1","40.4626160314739","-3.58452514859284","5001115"
"4__8____1__IT_1","40.4626162053995","-3.58454402212438","5001114"
"4__8____1__IT_1","40.4626165633839","-3.58456266253077","5001113"
"4__8____1__IT_1","40.4626167056313","-3.5836588105715","5001147"
"4__8____1__IT_1","40.4626170931939","-3.58460041117185","5001112"
"4__8____1__IT_1","40.4626172550508","-3.5836211892277","5001148"
"4__8____1__IT_1","40.4626174472795","-3.58461928626575","5001111"
"4__8____1__IT_1","40.4626176205903","-3.58360232036658","5001149"
"4__8____1__IT_1","40.4626176238924","-3.58463815982118","5001110"
"4__8____1__IT_1","40.4626178887866","-3.5846570341421","5001109"
"4__8____1__IT_1","40.4626178951397","-3.58358345071778","5001150"
"4__8____1__IT_1","40.4626180635916","-3.58467590768206","5001108"
"4__8____1__IT_1","40.4626182597721","-3.5835645818484","5001151"
"4__8____1__IT_1","40.4626183281754","-3.58469466405039","5001107"
"4__8____1__IT_1","40.4626186258978","-3.58354559504156","5001152"
"4__8____1__IT_1","40.4626186849482","-3.58471353916839","5001106"
"4__8____1__IT_1","40.4626189498301","-3.58473241348977","5001105"
"4__8____1__IT_1","40.4626193044908","-3.58475117063965","5001104"
"4__8____1__IT_1","40.4626193578499","-3.58350785732499","5001153"
"4__8____1__IT_1","40.4626195693666","-3.58477004496126","5001103"
"4__8____1__IT_1","40.4626197218746","-3.58348910639964","5001154"
"4__8____1__IT_1","40.462619926127","-3.58478892007985","5001102"
"4__8____1__IT_1","40.4626201765778","-3.58347023830853","5001155"
"4__8____1__IT_1","40.4626205411918","-3.58345136943768","5001156"
"4__8____1__IT_1","40.4626206357312","-3.5848265523335","5001101"
"4__8____1__IT_1","40.4626210825685","-3.58484542823389","5001100"
"4__8____1__IT_1","40.4626214372109","-3.58486418538475","5001099"
"4__8____1__IT_1","40.4626214532854","-3.58341363327744","5001157"
"4__8____1__IT_1","40.4626219085716","-3.58339464724017","5001158"
"4__8____1__IT_1","40.462622362664","-3.58337589709264","5001159"
"4__8____1__IT_1","40.4626227731909","-3.58492081304871","5001098"
"4__8____1__IT_1","40.4626229101375","-3.58335702980252","5001160"
"4__8____1__IT_1","40.4626232206098","-3.58493957100516","5001097"
"4__8____1__IT_1","40.4626233648191","-3.58333816170936","5001161"
"4__8____1__IT_1","40.462623755409","-3.58495832971984","5001096"
"4__8____1__IT_1","40.4626241995223","-3.58497720559829","5001095"
"4__8____1__IT_1","40.4626244561471","-3.58330042709627","5001162"
"4__8____1__IT_1","40.4626249108195","-3.5832815590022","5001163"
"4__8____1__IT_1","40.4626252706143","-3.58501495894233","5001094"
"4__8____1__IT_1","40.462625545066","-3.58326281041126","5001164"
"4__8____1__IT_1","40.4626263428998","-3.58505247403855","5001093"
"4__8____1__IT_1","40.4626266372703","-3.58322507580322","5001165"
"4__8____1__IT_1","40.4626269689716","-3.58507135149703","5001092"
"4__8____1__IT_1","40.4626272726977","-3.5832060913211","5001166"
"4__8____1__IT_1","40.4626275938356","-3.58509011099518","5001091"
"4__8____1__IT_1","40.4626281325011","-3.58510863502491","5001090"
"4__8____1__IT_1","40.4626283627926","-3.58316859259324","5001167"
"4__8____1__IT_1","40.4626286702522","-3.58512680519649","5001089"
"4__8____1__IT_1","40.4626289970207","-3.58314984400005","5001168"
"4__8____1__IT_1","40.4626292968984","-3.58514521086055","5001088"
"4__8____1__IT_1","40.4626295429673","-3.58313109346359","5001169"
"4__8____1__IT_1","40.4626299268473","-3.58516349742394","5001087"
"4__8____1__IT_1","40.4626301777844","-3.58311222692461","5001170"
"4__8____1__IT_1","40.4626304639986","-3.58518178436187","5001086"
"4__8____1__IT_1","40.4626310924318","-3.58520019122193","5001085"
"4__8____1__IT_1","40.4626317196754","-3.58521847658331","5001084"
"4__8____1__IT_1","40.4626322595146","-3.58523676472497","5001083"
"4__8____1__IT_1","40.462632715837","-3.58303735286448","5001171"
"4__8____1__IT_1","40.4626328861373","-3.58525517157028","5001082"
"4__8____1__IT_1","40.4626334419317","-3.58301860506305","5001172"
"4__8____1__IT_1","40.462633515156","-3.58527346048655","5001081"
"4__8____1__IT_1","40.4626340767304","-3.58299973852172","5001173"
"4__8____1__IT_1","40.4626341417908","-3.58529186379412","5001080"
"4__8____1__IT_1","40.4626353989187","-3.58532844044092","5001079"
"4__8____1__IT_1","40.4626355271028","-3.58296224290112","5001174"
"4__8____1__IT_1","40.4626359372603","-3.58534684298307","5001078"
"4__8____1__IT_1","40.4626361631052","-3.58294349313973","5001175"
"4__8____1__IT_1","40.4626371949622","-3.58538330286611","5001077"
"4__8____1__IT_1","40.462637610162","-3.58290611543824","5001176"
"4__8____1__IT_1","40.4626379116656","-3.58540170695757","5001076"
"4__8____1__IT_1","40.4626384269164","-3.58288725046744","5001177"
"4__8____1__IT_1","40.4626391672545","-3.58543840272466","5001075"
"4__8____1__IT_1","40.4626397965536","-3.58545680841736","5001074"
"4__8____1__IT_1","40.4626398772524","-3.58284975484156","5001178"
"4__8____1__IT_1","40.4626410533379","-3.58549326475795","5001073"
"4__8____1__IT_1","40.4626415077544","-3.5828122595917","5001179"
"4__8____1__IT_1","40.4626417700058","-3.58551167238977","5001072"
"4__8____1__IT_1","40.4626422311101","-3.58279351176161","5001180"
"4__8____1__IT_1","40.462643027076","-3.58554824668506","5001071"
"4__8____1__IT_1","40.4626437455369","-3.58556665433355","5001070"
"4__8____1__IT_1","40.4626438609814","-3.58275613799226","5001181"
"4__8____1__IT_1","40.4626443727105","-3.58558494205997","5001069"
"4__8____1__IT_1","40.4626447677974","-3.58273727379608","5001182"
"4__8____1__IT_1","40.462645091775","-3.58560322940523","5001068"
"4__8____1__IT_1","40.4626455812271","-3.58271852674261","5001183"
"4__8____1__IT_1","40.4626457210478","-3.58562163510077","5001067"
"4__8____1__IT_1","40.4626464382929","-3.58563992478998","5001066"
"4__8____1__IT_1","40.4626464880369","-3.58269966254538","5001184"
"4__8____1__IT_1","40.4626470672685","-3.58565821017442","5001065"
"4__8____1__IT_1","40.4626477839101","-3.58567661780932","5001064"
"4__8____1__IT_1","40.4626482977558","-3.58266217001609","5001185"
"4__8____1__IT_1","40.4626485029482","-3.5856949075152","5001063"
"4__8____1__IT_1","40.4626491301134","-3.58571319288498","5001062"
"4__8____1__IT_1","40.4626492940541","-3.58264342336123","5001186"
"4__8____1__IT_1","40.4626498494488","-3.58573160054439","5001061"
"4__8____1__IT_1","40.4626501981491","-3.58262455913846","5001187"
"4__8____1__IT_1","40.4626511944354","-3.58260581366189","5001188"
"4__8____1__IT_1","40.4626520029486","-3.58578646491715","5001060"
"4__8____1__IT_1","40.4626520979299","-3.58258706738308","5001189"
"4__8____1__IT_1","40.4626526312854","-3.58580487178757","5001059"
"4__8____1__IT_1","40.4626530948045","-3.58256820396028","5001190"
"4__8____1__IT_1","40.4626540675341","-3.58584144765057","5001058"
"4__8____1__IT_1","40.4626540910815","-3.58254945848197","5001191"
"4__8____1__IT_1","40.4626547868491","-3.58585985531246","5001057"
"4__8____1__IT_1","40.4626550852474","-3.58253059503464","5001192"
"4__8____1__IT_1","40.4626560815184","-3.58251184955514","5001193"
"4__8____1__IT_1","40.4626562236782","-3.58589631323258","5001056"
"4__8____1__IT_1","40.462657030368","-3.58591472165479","5001055"
"4__8____1__IT_1","40.4626570756782","-3.58249298610662","5001194"
"4__8____1__IT_1","40.4626580710422","-3.58247424061817","5001195"
"4__8____1__IT_1","40.4626582876055","-3.58595106006648","5001054"
"4__8____1__IT_1","40.4626590077959","-3.58596911388758","5001053"
"4__8____1__IT_1","40.4626591579846","-3.58245537796993","5001196"
"4__8____1__IT_1","40.4626596354978","-3.58598728485556","5001052"
"4__8____1__IT_1","40.4626601509524","-3.58243674923035","5001197"
"4__8____1__IT_1","40.4626603565953","-3.58600533632627","5001051"
"4__8____1__IT_1","40.4626609860931","-3.58602350731053","5001050"
"4__8____1__IT_1","40.4626612378887","-3.58241788658086","5001198"
"4__8____1__IT_1","40.4626617044884","-3.58604155757898","5001049"
"4__8____1__IT_1","40.4626622338348","-3.5823990231449","5001199"
"4__8____1__IT_1","40.4626623348814","-3.5860597285717","5001048"
"4__8____1__IT_1","40.4626630523522","-3.58607778237135","5001047"
"4__8____1__IT_1","40.4626633168738","-3.58238039636101","5001200"
"4__8____1__IT_1","40.4626635903839","-3.65817573446389","2000103"
"4__8____1__IT_1","40.4626636827515","-3.58609595100582","5001046"
"4__8____1__IT_1","40.4626644011175","-3.58611400481398","5001045"
"4__8____1__IT_1","40.4626644038009","-3.5823615337096","5001201"
"4__8____1__IT_1","40.4626650306162","-3.5861321722618","5001044"
"4__8____1__IT_1","40.4626657483785","-3.58615034401567","5001043"
"4__8____1__IT_1","40.4626663793525","-3.58616839706527","5001042"
"4__8____1__IT_1","40.462666572842","-3.58232404662288","5001202"
"4__8____1__IT_1","40.4626670962201","-3.58618656645308","5001041"
"4__8____1__IT_1","40.4626677271885","-3.58620461950331","5001040"
"4__8____1__IT_1","40.462667749846","-3.58230518474747","5001203"
"4__8____1__IT_1","40.4626684449572","-3.58622278772019","5001039"
"4__8____1__IT_1","40.4626688352658","-3.58228644003082","5001204"
"4__8____1__IT_1","40.4626690750191","-3.58624084076323","5001038"
"4__8____1__IT_1","40.4626697927642","-3.58625901251914","5001037"
"4__8____1__IT_1","40.4626700122637","-3.58226757815404","5001205"
"4__8____1__IT_1","40.4626704237332","-3.58627706321173","5001036"
"4__8____1__IT_1","40.4626710958756","-3.58224883342052","5001206"
"4__8____1__IT_1","40.4626711432744","-3.58629523498399","5001035"
"4__8____1__IT_1","40.4626717715411","-3.58631328447427","5001034"
"4__8____1__IT_1","40.4626722713724","-3.58223008947974","5001207"
"4__8____1__IT_1","40.4626724910766","-3.5863314562472","5001033"
"4__8____1__IT_1","40.4626731193197","-3.58634950927647","5001032"
"4__8____1__IT_1","40.4626738397623","-3.58636767869902","5001031"
"4__8____1__IT_1","40.4626744674014","-3.58638584967395","5001030"
"4__8____1__IT_1","40.4626751875418","-3.58640389996486","5001029"
"4__8____1__IT_1","40.4626758151752","-3.58642207094042","5001028"
"4__8____1__IT_1","40.4626765352919","-3.58644012477036","5001027"
"4__8____1__IT_1","40.4626771629316","-3.58645829338766","5001026"
"4__8____1__IT_1","40.4626778839435","-3.58647634722612","5001025"
"4__8____1__IT_1","40.4626781517809","-3.5821357800398","5001208"
"4__8____1__IT_1","40.4626785115835","-3.5864945146646","5001024"
"4__8____1__IT_1","40.4626792316889","-3.58651256849589","5001023"
"4__8____1__IT_1","40.4626798593052","-3.58653073947337","5001022"
"4__8____1__IT_1","40.462680579417","-3.58654879094644","5001021"
"4__8____1__IT_1","40.4626812070276","-3.58656696192453","5001020"
"4__8____1__IT_1","40.4626819280405","-3.58658501222668","5001019"
"4__8____1__IT_1","40.4626825574471","-3.58660318322108","5001018"
"4__8____1__IT_1","40.4626832140071","-3.58206045233586","5001209"
"4__8____1__IT_1","40.4626832751352","-3.5866213549838","5001017"
"4__8____1__IT_1","40.4626839060476","-3.58663940568271","5001016"
"4__8____1__IT_1","40.4626844801535","-3.58204159122049","5001210"
"4__8____1__IT_1","40.4626846228292","-3.58665757743828","5001015"
"4__8____1__IT_1","40.4626852537418","-3.58667562695838","5001014"
"4__8____1__IT_1","40.4626857457028","-3.58202284804953","5001211"
"4__8____1__IT_1","40.4626859714186","-3.58669379872246","5001013"
"4__8____1__IT_1","40.4626866014187","-3.5867118494148","5001012"
"4__8____1__IT_1","40.4626871028301","-3.58200398771795","5001212"
"4__8____1__IT_1","40.4626873190898","-3.58673002117956","5001011"
"4__8____1__IT_1","40.4626879499732","-3.58674807423928","5001010"
"4__8____1__IT_1","40.4626883662646","-3.581985126577","5001213"
"4__8____1__IT_1","40.4626886667556","-3.58676624245852","5001009"
"4__8____1__IT_1","40.4626893877194","-3.58678429630278","5001008"
"4__8____1__IT_1","40.462689721891","-3.58196638418125","5001214"
"4__8____1__IT_1","40.4626900153049","-3.5868024649261","5001007"
"4__8____1__IT_1","40.4626907353622","-3.58682051876319","5001006"
"4__8____1__IT_1","40.4626910781081","-3.58194752383954","5001215"
"4__8____1__IT_1","40.46269136293","-3.58683868974604","5001005"
"4__8____1__IT_1","40.4626920824008","-3.58685685799052","5001004"
"4__8____1__IT_1","40.4626924337284","-3.58192878144222","5001216"
"4__8____1__IT_1","40.4626927132644","-3.58687491105245","5001003"
"4__8____1__IT_1","40.4626934309217","-3.58689308046139","5001002"
"4__8____1__IT_1","40.4626937908403","-3.58190992110671","5001217"
"4__8____1__IT_1","40.4626940608787","-3.58691113351612","5001001"
"4__8____1__IT_1","40.4626947785184","-3.58692930528464","5001000"
"4__8____1__IT_1","40.4626952362336","-3.58189106153223","5001218"
"4__8____1__IT_1","40.4626954093886","-3.5869473548095","5000999"
"4__8____1__IT_1","40.4626961261217","-3.58696552657085","5000998"
"4__8____1__IT_1","40.4626965933393","-3.58187220119509","5001219"
"4__8____1__IT_1","40.4626967569803","-3.58698357727578","5000997"
"4__8____1__IT_1","40.4626974746085","-3.58700174904565","5000996"
"4__8____1__IT_1","40.4626980381386","-3.58185345838467","5001220"
"4__8____1__IT_1","40.4626981045486","-3.58701980210228","5000995"
"4__8____1__IT_1","40.4626988221891","-3.58703797033449","5000994"
"4__8____1__IT_1","40.4626993952383","-3.58183459804592","5001221"
"4__8____1__IT_1","40.4626994530244","-3.58705602339959","5000993"
"4__8____1__IT_1","40.4627001697524","-3.58707419280409","5000992"
"4__8____1__IT_1","40.4627008382238","-3.58181585639775","5001222"
"4__8____1__IT_1","40.462700890668","-3.58709224665414","5000991"
"4__8____1__IT_1","40.4627015181931","-3.58711041764174","5000990"
"4__8____1__IT_1","40.4627022376211","-3.58712858589134","5000989"
"4__8____1__IT_1","40.4627023745888","-3.58179699760411","5001223"
"4__8____1__IT_1","40.4627028684422","-3.58714663895803","5000988"
"4__8____1__IT_1","40.462703585156","-3.58716480836424","5000987"
"4__8____1__IT_1","40.4627043060574","-3.587182862216","5000986"
"4__8____1__IT_1","40.4627049335683","-3.5872010332052","5000985"
"4__8____1__IT_1","40.4627052659499","-3.58175951435015","5001224"
"4__8____1__IT_1","40.462705652982","-3.58721920145653","5000984"
"4__8____1__IT_1","40.4627063711724","-3.58723725528579","5000983"
"4__8____1__IT_1","40.4627067113186","-3.58174065476893","5001225"
"4__8____1__IT_1","40.4627070004884","-3.58725542393272","5000982"
"4__8____1__IT_1","40.4627077186731","-3.58727347776266","5000981"
"4__8____1__IT_1","40.4627082470778","-3.581721913917","5001226"
"4__8____1__IT_1","40.4627083488723","-3.58729164877698","5000980"
"4__8____1__IT_1","40.4627090670693","-3.58730969906926","5000979"
"4__8____1__IT_1","40.4627096927477","-3.58170317228705","5001227"
"4__8____1__IT_1","40.462709786448","-3.587327870861","5000978"
"4__8____1__IT_1","40.462710413948","-3.58734603949385","5000977"
"4__8____1__IT_1","40.4627111339203","-3.58736409334119","5000976"
"4__8____1__IT_1","40.4627117641052","-3.58738226435711","5000975"
"4__8____1__IT_1","40.4627124822881","-3.58740031465108","5000974"
"4__8____1__IT_1","40.4627131115665","-3.58741848565979","5000973"
"4__8____1__IT_1","40.4627138297377","-3.5874365371339","5000972"
"4__8____1__IT_1","40.4627145490964","-3.58745470892804","5000971"
"4__8____1__IT_1","40.4627151765645","-3.58747287992201","5000970"
"4__8____1__IT_1","40.4627158348348","-3.58162821003861","5001228"
"4__8____1__IT_1","40.4627158974358","-3.58749093024123","5000969"
"4__8____1__IT_1","40.4627165248982","-3.58750910123583","5000968"
"4__8____1__IT_1","40.4627172448569","-3.58752715272735","5000967"
"4__8____1__IT_1","40.4627173711692","-3.58160935123615","5001229"
"4__8____1__IT_1","40.4627178723136","-3.58754532372259","5000966"
"4__8____1__IT_1","40.4627185916552","-3.58756349551877","5000965"
"4__8____1__IT_1","40.4627189069071","-3.58159061037801","5001230"
"4__8____1__IT_1","40.4627192197237","-3.5875815450312","5000964"
"4__8____1__IT_1","40.4627199399605","-3.58759971683592","5000963"
"4__8____1__IT_1","40.4627205318272","-3.58157187028815","5001231"
"4__8____1__IT_1","40.4627205680173","-3.58761776752841","5000962"
"4__8____1__IT_1","40.4627212873475","-3.58763593932596","5000961"
"4__8____1__IT_1","40.4627219174896","-3.58765411034666","5000960"
"4__8____1__IT_1","40.462722067559","-3.58155312942819","5001232"
"4__8____1__IT_1","40.4627225446431","-3.58767215985279","5000959"
"4__8____1__IT_1","40.4627232648656","-3.5876903316592","5000958"
"4__8____1__IT_1","40.4627236939673","-3.58153427139902","5001233"
"4__8____1__IT_1","40.4627238929083","-3.58770838235327","5000957"
"4__8____1__IT_1","40.4627246122242","-3.58772655415251","5000956"
"4__8____1__IT_1","40.4627252287921","-3.5815155305295","5001234"
"4__8____1__IT_1","40.4627252402492","-3.58774460720611","5000955"
"4__8____1__IT_1","40.4627259604783","-3.58776277547552","5000954"
"4__8____1__IT_1","40.4627265863973","-3.58778106441212","5000953"
"4__8____1__IT_1","40.4627268540135","-3.58149690720949","5001235"
"4__8____1__IT_1","40.4627272177281","-3.5877989971862","5000952"
"4__8____1__IT_1","40.4627279352281","-3.58781716897142","5000951"
"4__8____1__IT_1","40.4627284798193","-3.58147816712275","5001236"
"4__8____1__IT_1","40.4627285650407","-3.58783522204229","5000950"
"4__8____1__IT_1","40.4627292825529","-3.58785339028985","5000949"
"4__8____1__IT_1","40.4627299126608","-3.58787156131431","5000948"
"4__8____1__IT_1","40.4627301080171","-3.58145930910536","5001237"
"4__8____1__IT_1","40.4627305406752","-3.5878896120115","5000947"
"4__8____1__IT_1","40.4627312599626","-3.58790778381412","5000946"
"4__8____1__IT_1","40.4627318873594","-3.58792595481597","5000945"
"4__8____1__IT_1","40.4627325171729","-3.58794400435035","5000944"
"4__8____1__IT_1","40.46273323525","-3.58796205819317","5000943"
"4__8____1__IT_1","40.4627344927382","-3.58799839786368","5000942"
"4__8____1__IT_1","40.4627349845064","-3.58140308882893","5001238"
"4__8____1__IT_1","40.4627352126085","-3.58801645172321","5000941"
"4__8____1__IT_1","40.4627358421088","-3.58803473715725","5000940"
"4__8____1__IT_1","40.4627364706857","-3.58805267227102","5000939"
"4__8____1__IT_1","40.4627366994882","-3.58138434832696","5001239"
"4__8____1__IT_1","40.4627371899594","-3.58807084171778","5000938"
"4__8____1__IT_1","40.4627378167365","-3.58808912948809","5000937"
"4__8____1__IT_1","40.4627383252758","-3.58136560823456","5001240"
"4__8____1__IT_1","40.4627384480015","-3.58810706580582","5000936"
"4__8____1__IT_1","40.4627391645701","-3.58812523405057","5000935"
"4__8____1__IT_1","40.4627397946352","-3.58814340507972","5000934"
"4__8____1__IT_1","40.4627400396525","-3.58134698685536","5001241"
"4__8____1__IT_1","40.4627410517657","-3.58817962680347","5000933"
"4__8____1__IT_1","40.4627417558057","-3.58132801163939","5001242"
"4__8____1__IT_1","40.4627417698059","-3.58819768065064","5000932"
"4__8____1__IT_1","40.4627423992775","-3.5882159660878","5000931"
"4__8____1__IT_1","40.4627433809791","-3.58130939184829","5001243"
"4__8____1__IT_1","40.4627436569854","-3.58825206986893","5000930"
"4__8____1__IT_1","40.4627443750143","-3.58827012371742","5000929"
"4__8____1__IT_1","40.4627450035615","-3.58828841150688","5000928"
"4__8____1__IT_1","40.4627450067546","-3.58129065175208","5001244"
"4__8____1__IT_1","40.462745632111","-3.58830634426609","5000927"
"4__8____1__IT_1","40.4627463522337","-3.58832451608429","5000926"
"4__8____1__IT_1","40.4627467211192","-3.58127203036899","5001245"
"4__8____1__IT_1","40.4627469801773","-3.58834256678926","5000925"
"4__8____1__IT_1","40.4627476999938","-3.58836062065517","5000924"
"4__8____1__IT_1","40.4627483267189","-3.58837890960992","5000923"
"4__8____1__IT_1","40.4627489579629","-3.58839684121481","5000922"
"4__8____1__IT_1","40.4627496750684","-3.58841489505814","5000921"
"4__8____1__IT_1","40.462750154635","-3.5812345505609","5001246"
"4__8____1__IT_1","40.4627503051","-3.58843306373339","5000920"
"4__8____1__IT_1","40.4627510249023","-3.58845111760098","5000919"
"4__8____1__IT_1","40.4627516528321","-3.58846916712868","5000918"
"4__8____1__IT_1","40.4627518689906","-3.58121592917486","5001247"
"4__8____1__IT_1","40.4627523729291","-3.58848733894994","5000917"
"4__8____1__IT_1","40.4627530002347","-3.58850550996176","5000916"
"4__8____1__IT_1","40.4627534947509","-3.58119718907385","5001248"
"4__8____1__IT_1","40.4627536299517","-3.58852356068558","5000915"
"4__8____1__IT_1","40.4627543479382","-3.58854161453913","5000914"
"4__8____1__IT_1","40.4627549785504","-3.58855966527143","5000913"
"4__8____1__IT_1","40.4627556950298","-3.58857783706294","5000912"
"4__8____1__IT_1","40.4627563256423","-3.58859588661643","5000911"
"4__8____1__IT_1","40.4627570436175","-3.58861394047134","5000910"
"4__8____1__IT_1","40.4627576727049","-3.58863211150109","5000909"
"4__8____1__IT_1","40.4627583906864","-3.58865016299776","5000908"
"4__8____1__IT_1","40.4627590212696","-3.58866821609087","5000907"
"4__8____1__IT_1","40.4627597377499","-3.58868638434606","5000906"
"4__8____1__IT_1","40.4627603683275","-3.58870443743979","5000905"
"4__8____1__IT_1","40.4627607163704","-3.58112246957462","5001249"
"4__8____1__IT_1","40.4627610862857","-3.58872249129674","5000904"
"4__8____1__IT_1","40.462761715368","-3.58874065996947","5000903"
"4__8____1__IT_1","40.4627624360231","-3.58875871385069","5000902"
"4__8____1__IT_1","40.4627625216831","-3.58110385132559","5001250"
"4__8____1__IT_1","40.462763063304","-3.58877688132889","5000901"
"4__8____1__IT_1","40.4627637830466","-3.58879493638237","5000900"
"4__8____1__IT_1","40.4627643266968","-3.58108511276353","5001251"
"4__8____1__IT_1","40.4627644109226","-3.58881298591604","5000899"
"4__8____1__IT_1","40.4627651300647","-3.58883115773591","5000898"
"4__8____1__IT_1","40.4627657579171","-3.58884921080856","5000897"
"4__8____1__IT_1","40.4627664785672","-3.58886726233291","5000896"
"4__8____1__IT_1","40.462767105813","-3.58888543335135","5000895"
"4__8____1__IT_1","40.4627678255627","-3.58890348368906","5000894"
"4__8____1__IT_1","40.4627681157075","-3.58104787189999","5001252"
"4__8____1__IT_1","40.4627684534037","-3.58892153676298","5000893"
"4__8____1__IT_1","40.4627691725287","-3.58893970858488","5000892"
"4__8____1__IT_1","40.4627698003761","-3.58895775930054","5000891"
"4__8____1__IT_1","40.4627700135008","-3.5810291341343","5001253"
"4__8____1__IT_1","40.4627705209973","-3.58897581318583","5000890"
"4__8____1__IT_1","40.4627711482441","-3.58899398066781","5000889"
"4__8____1__IT_1","40.4627718679587","-3.58901203454591","5000888"
"4__8____1__IT_1","40.4627719079957","-3.58101051428955","5001254"
"4__8____1__IT_1","40.4627724957948","-3.58903008526282","5000887"
"4__8____1__IT_1","40.4627732149027","-3.58904825708676","5000886"
"4__8____1__IT_1","40.4627738454237","-3.58906631018681","5000885"
"4__8____1__IT_1","40.4627738931666","-3.58099177727456","5001255"
"4__8____1__IT_1","40.4627745627423","-3.58908447845734","5000884"
"4__8____1__IT_1","40.4627751923507","-3.5891025327296","5000883"
"4__8____1__IT_1","40.462775790364","-3.58097315627145","5001256"
"4__8____1__IT_1","40.4627759102647","-3.58912058305564","5000882"
"4__8____1__IT_1","40.4627766293584","-3.5891387548813","5000881"
"4__8____1__IT_1","40.4627772571627","-3.58915680795933","5000880"
"4__8____1__IT_1","40.462777774628","-3.58095441924645","5001257"
"4__8____1__IT_1","40.4627779777647","-3.58917485948947","5000879"
"4__8____1__IT_1","40.4627786049621","-3.58919303051329","5000878"
"4__8____1__IT_1","40.4627793246637","-3.58921108085678","5000877"
"4__8____1__IT_1","40.4627797586042","-3.58093591811875","5001258"
"4__8____1__IT_1","40.4627799524567","-3.58922913393607","5000876"
"4__8____1__IT_1","40.4627806715333","-3.58924730576376","5000875"
"4__8____1__IT_1","40.4627813894186","-3.589265357272","5000874"
"4__8____1__IT_1","40.4627817437512","-3.58091718345815","5001259"
"4__8____1__IT_1","40.4627820199057","-3.58928341037586","5000873"
"4__8____1__IT_1","40.4627827389918","-3.58930157866623","5000872"
"4__8____1__IT_1","40.4627833667646","-3.58931963292655","5000871"
"4__8____1__IT_1","40.4627837310168","-3.58089856440613","5001260"
"4__8____1__IT_1","40.4627840864463","-3.58933768327245","5000870"
"4__8____1__IT_1","40.4627847136181","-3.58935585429912","5000869"
"4__8____1__IT_1","40.462785805669","-3.58087994492627","5001261"
"4__8____1__IT_1","40.4627861511418","-3.58939195969465","5000868"
"4__8____1__IT_1","40.4627867810076","-3.5894101307459","5000867"
"4__8____1__IT_1","40.4627878827067","-3.58086120869484","5001262"
"4__8____1__IT_1","40.4627882185203","-3.58944623496406","5000866"
"4__8____1__IT_1","40.4627888450735","-3.58946452393782","5000865"
"4__8____1__IT_1","40.4627894749459","-3.58948269145199","5000864"
"4__8____1__IT_1","40.4627898714036","-3.58084176517803","5001263"
"4__8____1__IT_1","40.4627907322579","-3.58951879527718","5000863"
"4__8____1__IT_1","40.4627914500887","-3.58953684914939","5000862"
"4__8____1__IT_1","40.4627919490158","-3.58082255478833","5001264"
"4__8____1__IT_1","40.4627927055849","-3.58957330563254","5000861"
"4__8____1__IT_1","40.4627933366195","-3.589591241976","5000860"
"4__8____1__IT_1","40.4627940538554","-3.58960941025636","5000859"
"4__8____1__IT_1","40.4627941196803","-3.58080311283649","5001265"
"4__8____1__IT_1","40.4627946827862","-3.5896275813035","5000858"
"4__8____1__IT_1","40.462795940352","-3.58966380308669","5000857"
"4__8____1__IT_1","40.4627966599619","-3.58968185697732","5000856"
"4__8____1__IT_1","40.4627972864958","-3.58970014241677","5000855"
"4__8____1__IT_1","40.4627979175167","-3.58971807758294","5000854"
"4__8____1__IT_1","40.4627982760444","-3.58076446205745","5001266"
"4__8____1__IT_1","40.4627986338138","-3.58973624939614","5000853"
"4__8____1__IT_1","40.4627987122377","-3.58973853596173","5000852"
"4__8____1__IT_1","40.4627992630417","-3.58975453486015","5000851"
"4__8____1__IT_1","40.4627998913455","-3.58977247118307","5000850"
"4__8____1__IT_1","40.4628004467169","-3.58074501656343","5001267"
"4__8____1__IT_1","40.4628006103546","-3.58979063948255","5000849"
"4__8____1__IT_1","40.4628012374552","-3.58980881051703","5000848"
"4__8____1__IT_1","40.4628018678573","-3.58982686363026","5000847"
"4__8____1__IT_1","40.4628025248879","-3.58072569176054","5001268"
"4__8____1__IT_1","40.4628025850501","-3.58984503309445","5000846"
"4__8____1__IT_1","40.4628032145457","-3.58986308620043","5000845"
"4__8____1__IT_1","40.4628039317389","-3.58988125448584","5000844"
"4__8____1__IT_1","40.4628045606269","-3.58989942553764","5000843"
"4__8____1__IT_1","40.462804694357","-3.58070648451366","5001269"
