"stop_id","stop_desc","stop_lat","stop_lon","location_type","wheelchair_boarding"
"est_4_84","","40.43316","-3.68954","1","0"
"est_4_86","","40.42293","-3.69762","1","0"
"est_4_9","","40.42906","-3.70218","1","0"
"est_4_90","","40.41128","-3.70816","1","0"
"est_4_91","","40.40704","-3.71105","1","0"
"est_4_93","","40.4026","-3.71138","1","2"
"est_4_94","","40.39736","-3.71596","1","0"
"est_4_95","","40.39335","-3.7236","1","0"
"est_4_96","","40.38846","-3.73132","1","0"
"est_4_97","","40.38885","-3.73982","1","0"
"est_4_98","","40.38783","-3.74487","1","0"
"est_4_99","","40.38439","-3.75121","1","2"
"est_90_1","Calle de Valmojado 293","40.38563","-3.76085","1","0"
"est_90_13","Calle del Ombu 16","40.39538","-3.67819","1","0"
"est_90_14","Plaza de la Moncloa 1","40.43523","-3.71919","1","0"
"est_90_18","Paseo de la Florida 2","40.42107","-3.72037","1","0"
"est_90_21","Paseo de la Castellana 189","40.4669","-3.6892","1","0"
"est_90_25","Calle de Agustín de Foxá 40","40.4721","-3.68269","1","0"
"est_90_33","Ctra de Alcobendas a Barajas SN","40.49176","-3.59356","1","0"
"est_90_34","Avda de la Hispanidad SN","40.46864","-3.56965","1","0"
"est_90_36","Calle  Vía Lusitana 2","40.3846","-3.71848","1","0"
"est_90_4","Avda de América 9 A","40.43803","-3.67669","1","0"
"est_90_54","Avda de la Ciudad de Barcelona 2 B","40.40659","-3.68944","1","0"
"est_90_58","Plaza de la Puerta del Sol 6","40.41688","-3.70331","1","0"
"est_90_71","Calle de Raimundo Fernández Villaverde 67","40.44662","-3.69246","1","0"
"par_4_1","","40.4669","-3.68917","0","0"
"par_4_10","","40.42619","-3.7011","0","0"
"par_4_100","","40.38563","-3.7608","0","2"
"par_4_101","","40.39057","-3.76535","0","2"
"par_4_102","","40.39481","-3.76813","0","0"
"par_4_103","","40.40324","-3.76101","0","2"
"par_4_104","","40.39923","-3.74429","0","0"
"par_4_105","","40.3927","-3.74099","0","0"
"par_4_106","","40.38847","-3.73126","0","0"
"par_4_107","","40.3869","-3.72313","0","0"
"par_4_108","","40.3846","-3.71837","0","2"
"par_4_109","","40.3871","-3.7069","0","0"
"par_4_11","","40.42001","-3.7018","0","0"
"par_4_110","","40.39116","-3.69505","0","2"
"par_4_111","","40.39538","-3.67814","0","0"
"par_4_112","","40.40207","-3.67386","0","0"
"par_4_113","","40.40697","-3.67041","0","2"
"par_4_114","","40.41507","-3.66951","0","0"
"par_4_115","","40.42289","-3.6686","0","0"
"par_4_116","","40.4279","-3.66921","0","0"
"par_4_117","","40.43295","-3.67294","0","0"
"par_4_118","","40.43804","-3.67658","0","0"
"par_4_119","","40.44379","-3.68406","0","0"
"par_4_12","","40.41688","-3.70326","0","1"
"par_4_120","","40.44662","-3.69241","0","2"
"par_4_121","","40.44697","-3.70387","0","2"
"par_4_122","","40.44637","-3.71229","0","2"
"par_4_123","","40.44644","-3.71943","0","0"
"par_4_124","","40.44356","-3.72678","0","2"
"par_4_125","","40.43497","-3.71945","0","2"
"par_4_126","","40.43053","-3.71596","0","2"
"par_4_127","","40.42107","-3.72032","0","1"
"par_4_128","","40.4139","-3.72724","0","0"
"par_4_129","","40.40993","-3.73894","0","0"
