"interaction","gene","title","cosmid"
"","http://bio2rdf.org/wormbase:WBGene00168052","WBGene00168052 (21ur-6262)","Y116A8B.48"
"","http://bio2rdf.org/wormbase:WBGene00168053","WBGene00168053 (21ur-6096)","H12I19.72"
"","http://bio2rdf.org/wormbase:WBGene00168054","WBGene00168054 (21ur-9972)","R05A10.79"
"","http://bio2rdf.org/wormbase:WBGene00168055","WBGene00168055 (21ur-8622)","Y67A10A.211"
"","http://bio2rdf.org/wormbase:WBGene00168056","WBGene00168056 (21ur-15409)","F02H6.49"
"","http://bio2rdf.org/wormbase:WBGene00168057","WBGene00168057 (21ur-13479)","Y51H4A.568"
"","http://bio2rdf.org/wormbase:WBGene00168058","WBGene00168058 (21ur-12312)","Y105C5B.846"
"","http://bio2rdf.org/wormbase:WBGene00168059","WBGene00168059 (21ur-10492)","F15D4.10"
"","http://bio2rdf.org/wormbase:WBGene00168060","WBGene00168060 (21ur-5835)","Y41E3.302"
"","http://bio2rdf.org/wormbase:WBGene00168061","WBGene00168061 (21ur-5810)","Y51H4A.569"
"","http://bio2rdf.org/wormbase:WBGene00168062","WBGene00168062 (21ur-6491)","C46G7.59"
"","http://bio2rdf.org/wormbase:WBGene00168063","WBGene00168063 (21ur-13170)","Y73F8A.695"
"","http://bio2rdf.org/wormbase:WBGene00168064","WBGene00168064 (21ur-11187)","Y67A10A.212"
"","http://bio2rdf.org/wormbase:WBGene00168065","WBGene00168065 (21ur-10215)","K08B4.19"
"","http://bio2rdf.org/wormbase:WBGene00168066","WBGene00168066 (21ur-6237)","Y105C5A.729"
"","http://bio2rdf.org/wormbase:WBGene00168067","WBGene00168067 (21ur-13664)","Y67D11A.1"
"","http://bio2rdf.org/wormbase:WBGene00168068","WBGene00168068 (21ur-9599)","F41H10.19"
"","http://bio2rdf.org/wormbase:WBGene00168069","WBGene00168069 (21ur-14185)","Y105C5A.730"
"","http://bio2rdf.org/wormbase:WBGene00168070","WBGene00168070 (21ur-5638)","Y40H7A.205"
"","http://bio2rdf.org/wormbase:WBGene00168071","WBGene00168071 (21ur-14119)","H08M01.74"
"","http://bio2rdf.org/wormbase:WBGene00168072","WBGene00168072 (21ur-12580)","Y105C5A.731"
"","http://bio2rdf.org/wormbase:WBGene00168073","WBGene00168073 (21ur-10067)","Y105C5A.732"
"","http://bio2rdf.org/wormbase:WBGene00168074","WBGene00168074 (21ur-10832)","F13G11.81"
"","http://bio2rdf.org/wormbase:WBGene00168075","WBGene00168075 (21ur-15537)","Y57G11C.699"
"","http://bio2rdf.org/wormbase:WBGene00168076","WBGene00168076 (21ur-14600)","C35D6.80"
"","http://bio2rdf.org/wormbase:WBGene00168077","WBGene00168077 (21ur-9825)","VY10G11R.41"
"","http://bio2rdf.org/wormbase:WBGene00168078","WBGene00168078 (21ur-15239)","Y51H4A.570"
"","http://bio2rdf.org/wormbase:WBGene00168079","WBGene00168079 (21ur-12737)","Y64G10A.220"
"","http://bio2rdf.org/wormbase:WBGene00168080","WBGene00168080 (21ur-15249)","Y40H7A.206"
"","http://bio2rdf.org/wormbase:WBGene00168081","WBGene00168081 (21ur-13320)","C15A11.9"
"","http://bio2rdf.org/wormbase:WBGene00168082","WBGene00168082 (21ur-7876)","Y57G11A.134"
"","http://bio2rdf.org/wormbase:WBGene00168083","WBGene00168083 (21ur-10053)","Y57G11A.135"
"","http://bio2rdf.org/wormbase:WBGene00168084","WBGene00168084 (21ur-7483)","Y105C5A.733"
"","http://bio2rdf.org/wormbase:WBGene00168085","WBGene00168085 (21ur-15581)","Y65A5A.18"
"","http://bio2rdf.org/wormbase:WBGene00168086","WBGene00168086 (21ur-15609)","Y43D4A.100"
"","http://bio2rdf.org/wormbase:WBGene00168087","WBGene00168087 (21ur-5940)","Y105C5A.734"
"","http://bio2rdf.org/wormbase:WBGene00168088","WBGene00168088 (21ur-8128)","W03F8.45"
"","http://bio2rdf.org/wormbase:WBGene00168089","WBGene00168089 (21ur-5767)","F13G11.82"
"","http://bio2rdf.org/wormbase:WBGene00168090","WBGene00168090 (21ur-9535)","Y105C5B.847"
"","http://bio2rdf.org/wormbase:WBGene00168091","WBGene00168091 (21ur-11926)","Y73F8A.696"
"","http://bio2rdf.org/wormbase:WBGene00168092","WBGene00168092 (21ur-8837)","F26D12.51"
"","http://bio2rdf.org/wormbase:WBGene00168093","WBGene00168093 (21ur-14777)","D2024.12"
"","http://bio2rdf.org/wormbase:WBGene00168094","WBGene00168094 (21ur-12440)","C39H7.37"
"","http://bio2rdf.org/wormbase:WBGene00168095","WBGene00168095 (21ur-5607)","F13G11.83"
"","http://bio2rdf.org/wormbase:WBGene00168096","WBGene00168096 (21ur-9215)","Y105C5B.848"
"","http://bio2rdf.org/wormbase:WBGene00168097","WBGene00168097 (21ur-14307)","Y57G11C.700"
"","http://bio2rdf.org/wormbase:WBGene00168098","WBGene00168098 (21ur-7652)","Y17G9A.48"
"","http://bio2rdf.org/wormbase:WBGene00168099","WBGene00168099 (21ur-10095)","Y116A8C.286"
"","http://bio2rdf.org/wormbase:WBGene00168100","WBGene00168100 (21ur-6571)","Y105C5A.735"
"","http://bio2rdf.org/wormbase:WBGene00168101","WBGene00168101 (21ur-9304)","W03F8.46"
"","http://bio2rdf.org/wormbase:WBGene00168102","WBGene00168102 (21ur-6324)","Y51H4A.571"
"","http://bio2rdf.org/wormbase:WBGene00168103","WBGene00168103 (21ur-8174)","Y105C5B.849"
"","http://bio2rdf.org/wormbase:WBGene00168104","WBGene00168104 (21ur-14215)","C31H1.48"
"","http://bio2rdf.org/wormbase:WBGene00168105","WBGene00168105 (21ur-12108)","F36H12.45"
"","http://bio2rdf.org/wormbase:WBGene00168106","WBGene00168106 (21ur-15391)","Y45F10D.79"
"","http://bio2rdf.org/wormbase:WBGene00168107","WBGene00168107 (21ur-6469)","Y7A9D.42"
"","http://bio2rdf.org/wormbase:WBGene00168108","WBGene00168108 (21ur-12600)","Y53F4B.49"
"","http://bio2rdf.org/wormbase:WBGene00168109","WBGene00168109 (21ur-15230)","H08M01.75"
"","http://bio2rdf.org/wormbase:WBGene00168110","WBGene00168110 (21ur-9341)","Y57G11C.701"
"","http://bio2rdf.org/wormbase:WBGene00168111","WBGene00168111 (21ur-7713)","Y105C5B.850"
"","http://bio2rdf.org/wormbase:WBGene00168112","WBGene00168112 (21ur-13366)","F55B11.81"
"","http://bio2rdf.org/wormbase:WBGene00168113","WBGene00168113 (21ur-7069)","R05A10.80"
"","http://bio2rdf.org/wormbase:WBGene00168114","WBGene00168114 (21ur-14656)","Y57G11C.702"
"","http://bio2rdf.org/wormbase:WBGene00168115","WBGene00168115 (21ur-11664)","C39H7.38"
"","http://bio2rdf.org/wormbase:WBGene00168116","WBGene00168116 (21ur-9868)","F55B11.82"
"","http://bio2rdf.org/wormbase:WBGene00168117","WBGene00168117 (21ur-5815)","T23G4.79"
"","http://bio2rdf.org/wormbase:WBGene00168118","WBGene00168118 (21ur-13734)","Y73F8A.697"
"","http://bio2rdf.org/wormbase:WBGene00168119","WBGene00168119 (21ur-13197)","Y105C5A.736"
"","http://bio2rdf.org/wormbase:WBGene00168120","WBGene00168120 (21ur-11825)","C31H1.49"
"","http://bio2rdf.org/wormbase:WBGene00168121","WBGene00168121 (21ur-9953)","C45E5.27"
"","http://bio2rdf.org/wormbase:WBGene00168122","WBGene00168122 (21ur-11248)","Y57G11C.703"
"","http://bio2rdf.org/wormbase:WBGene00168123","WBGene00168123 (21ur-10783)","Y73B6BL.134"
"","http://bio2rdf.org/wormbase:WBGene00168124","WBGene00168124 (21ur-13412)","Y105C5B.851"
"","http://bio2rdf.org/wormbase:WBGene00168125","WBGene00168125 (21ur-13213)","Y54E2A.14"
"","http://bio2rdf.org/wormbase:WBGene00168126","WBGene00168126 (21ur-14179)","Y73F8A.698"
"","http://bio2rdf.org/wormbase:WBGene00168127","WBGene00168127 (21ur-8830)","C31H1.50"
"","http://bio2rdf.org/wormbase:WBGene00168128","WBGene00168128 (21ur-15426)","Y45F10D.80"
"","http://bio2rdf.org/wormbase:WBGene00168129","WBGene00168129 (21ur-13234)","Y57G11B.150"
"","http://bio2rdf.org/wormbase:WBGene00168130","WBGene00168130 (21ur-12348)","F36G3.4"
"","http://bio2rdf.org/wormbase:WBGene00168131","WBGene00168131 (21ur-6146)","Y105C5A.737"
"","http://bio2rdf.org/wormbase:WBGene00168132","WBGene00168132 (21ur-14884)","Y51H4A.572"
"","http://bio2rdf.org/wormbase:WBGene00168133","WBGene00168133 (21ur-5980)","Y73F8A.699"
"","http://bio2rdf.org/wormbase:WBGene00168134","WBGene00168134 (21ur-12850)","Y73F8A.700"
"","http://bio2rdf.org/wormbase:WBGene00168135","WBGene00168135 (21ur-15256)","Y105C5B.852"
"","http://bio2rdf.org/wormbase:WBGene00168136","WBGene00168136 (21ur-13717)","Y105C5A.738"
"","http://bio2rdf.org/wormbase:WBGene00168137","WBGene00168137 (21ur-7288)","Y73F8A.701"
"","http://bio2rdf.org/wormbase:WBGene00168138","WBGene00168138 (21ur-13628)","Y105C5A.739"
"","http://bio2rdf.org/wormbase:WBGene00168139","WBGene00168139 (21ur-12746)","H12I19.73"
"","http://bio2rdf.org/wormbase:WBGene00168140","WBGene00168140 (21ur-5509)","F55B11.83"
"","http://bio2rdf.org/wormbase:WBGene00168141","WBGene00168141 (21ur-8791)","C47A4.95"
"","http://bio2rdf.org/wormbase:WBGene00168142","WBGene00168142 (21ur-14458)","Y105C5B.853"
"","http://bio2rdf.org/wormbase:WBGene00168143","WBGene00168143 (21ur-14252)","T13A10.26"
"","http://bio2rdf.org/wormbase:WBGene00168144","WBGene00168144 (21ur-10807)","C31H1.51"
"","http://bio2rdf.org/wormbase:WBGene00168145","WBGene00168145 (21ur-10485)","Y37A1B.207"
"","http://bio2rdf.org/wormbase:WBGene00168146","WBGene00168146 (21ur-15178)","AC7.34"
"","http://bio2rdf.org/wormbase:WBGene00168147","WBGene00168147 (21ur-12772)","C31H1.52"
"","http://bio2rdf.org/wormbase:WBGene00168148","WBGene00168148 (21ur-11714)","C27H2.73"
"","http://bio2rdf.org/wormbase:WBGene00168149","WBGene00168149 (21ur-9125)","Y51H4A.573"
"","http://bio2rdf.org/wormbase:WBGene00168150","WBGene00168150 (21ur-15289)","H16O14.33"
"","http://bio2rdf.org/wormbase:WBGene00168151","WBGene00168151 (21ur-8952)","Y73F8A.702"
"","http://bio2rdf.org/wormbase:WBGene00168152","WBGene00168152 (21ur-14627)","Y73F8A.703"
"","http://bio2rdf.org/wormbase:WBGene00168153","WBGene00168153 (21ur-10362)","E03H12.16"
"","http://bio2rdf.org/wormbase:WBGene00168154","WBGene00168154 (21ur-5745)","C06E7.59"
"","http://bio2rdf.org/wormbase:WBGene00168155","WBGene00168155 (21ur-11431)","K08B4.20"
"","http://bio2rdf.org/wormbase:WBGene00168156","WBGene00168156 (21ur-11703)","F13G11.84"
"","http://bio2rdf.org/wormbase:WBGene00168157","WBGene00168157 (21ur-13114)","Y37A1B.208"
"","http://bio2rdf.org/wormbase:WBGene00168158","WBGene00168158 (21ur-10959)","B0273.59"
"","http://bio2rdf.org/wormbase:WBGene00168159","WBGene00168159 (21ur-11296)","Y73B6BL.135"
"","http://bio2rdf.org/wormbase:WBGene00168160","WBGene00168160 (21ur-9753)","H32C10.40"
"","http://bio2rdf.org/wormbase:WBGene00168161","WBGene00168161 (21ur-10913)","Y105C5B.854"
"","http://bio2rdf.org/wormbase:WBGene00168162","WBGene00168162 (21ur-11912)","Y116A8C.287"
"","http://bio2rdf.org/wormbase:WBGene00168163","WBGene00168163 (21ur-9159)","C31H1.53"
"","http://bio2rdf.org/wormbase:WBGene00168164","WBGene00168164 (21ur-6996)","VY10G11R.42"
"","http://bio2rdf.org/wormbase:WBGene00168165","WBGene00168165 (21ur-13675)","F15G10.3"
"","http://bio2rdf.org/wormbase:WBGene00168166","WBGene00168166 (21ur-9518)","C46G7.60"
"","http://bio2rdf.org/wormbase:WBGene00168167","WBGene00168167 (21ur-14915)","C04F2.6"
"","http://bio2rdf.org/wormbase:WBGene00168168","WBGene00168168 (21ur-6476)","C52D10.83"
"","http://bio2rdf.org/wormbase:WBGene00168169","WBGene00168169 (21ur-10509)","Y73F8A.704"
"","http://bio2rdf.org/wormbase:WBGene00168170","WBGene00168170 (21ur-7412)","Y105C5A.740"
"","http://bio2rdf.org/wormbase:WBGene00168171","WBGene00168171 (21ur-10672)","Y41E3.303"
"","http://bio2rdf.org/wormbase:WBGene00168172","WBGene00168172 (21ur-7866)","Y51H4A.574"
"","http://bio2rdf.org/wormbase:WBGene00168173","WBGene00168173 (21ur-13655)","Y57G11C.704"
"","http://bio2rdf.org/wormbase:WBGene00168174","WBGene00168174 (21ur-10511)","F56F12.24"
"","http://bio2rdf.org/wormbase:WBGene00168175","WBGene00168175 (21ur-11237)","M03D4.42"
"","http://bio2rdf.org/wormbase:WBGene00168176","WBGene00168176 (21ur-9168)","Y105C5B.855"
"","http://bio2rdf.org/wormbase:WBGene00168177","WBGene00168177 (21ur-10908)","AC7.35"
"","http://bio2rdf.org/wormbase:WBGene00168178","WBGene00168178 (21ur-12846)","F52D4.14"
"","http://bio2rdf.org/wormbase:WBGene00168179","WBGene00168179 (21ur-11395)","F13G11.85"
"","http://bio2rdf.org/wormbase:WBGene00168180","WBGene00168180 (21ur-11837)","Y57G11C.705"
"","http://bio2rdf.org/wormbase:WBGene00168181","WBGene00168181 (21ur-6968)","Y7A9C.19"
"","http://bio2rdf.org/wormbase:WBGene00168182","WBGene00168182 (21ur-13804)","C34G6.8"
"","http://bio2rdf.org/wormbase:WBGene00168183","WBGene00168183 (21ur-8585)","T23G4.80"
"","http://bio2rdf.org/wormbase:WBGene00168184","WBGene00168184 (21ur-15111)","Y105C5A.741"
"","http://bio2rdf.org/wormbase:WBGene00168185","WBGene00168185 (21ur-6545)","Y105C5A.742"
"","http://bio2rdf.org/wormbase:WBGene00168186","WBGene00168186 (21ur-14635)","Y73B6BL.136"
"","http://bio2rdf.org/wormbase:WBGene00168187","WBGene00168187 (21ur-13357)","T23G4.81"
"","http://bio2rdf.org/wormbase:WBGene00168188","WBGene00168188 (21ur-5987)","Y116A8A.84"
"","http://bio2rdf.org/wormbase:WBGene00168189","WBGene00168189 (21ur-5969)","C08F11.78"
"","http://bio2rdf.org/wormbase:WBGene00168190","WBGene00168190 (21ur-12904)","C01G5.14"
"","http://bio2rdf.org/wormbase:WBGene00168191","WBGene00168191 (21ur-9746)","T06A10.66"
"","http://bio2rdf.org/wormbase:WBGene00168192","WBGene00168192 (21ur-7354)","Y105C5B.856"
"","http://bio2rdf.org/wormbase:WBGene00168193","WBGene00168193 (21ur-7547)","Y7A9A.46"
"","http://bio2rdf.org/wormbase:WBGene00168194","WBGene00168194 (21ur-15092)","Y73F8A.705"
"","http://bio2rdf.org/wormbase:WBGene00168195","WBGene00168195 (21ur-7401)","Y57G11C.706"
"","http://bio2rdf.org/wormbase:WBGene00168196","WBGene00168196 (21ur-9396)","Y64G10A.221"
"","http://bio2rdf.org/wormbase:WBGene00168197","WBGene00168197 (21ur-14675)","C27H2.74"
"","http://bio2rdf.org/wormbase:WBGene00168198","WBGene00168198 (21ur-12942)","Y57G11C.707"
"","http://bio2rdf.org/wormbase:WBGene00168199","WBGene00168199 (21ur-14360)","F55G11.11"
"","http://bio2rdf.org/wormbase:WBGene00168200","WBGene00168200 (21ur-6822)","Y105C5B.857"
"","http://bio2rdf.org/wormbase:WBGene00168201","WBGene00168201 (21ur-11394)","B0273.60"
"","http://bio2rdf.org/wormbase:WBGene00168202","WBGene00168202 (21ur-12367)","F54H5.6"
"","http://bio2rdf.org/wormbase:WBGene00168203","WBGene00168203 (21ur-10713)","Y105C5B.858"
"","http://bio2rdf.org/wormbase:WBGene00168204","WBGene00168204 (21ur-8042)","Y45F10B.38"
"","http://bio2rdf.org/wormbase:WBGene00168205","WBGene00168205 (21ur-8946)","Y41E3.304"
"","http://bio2rdf.org/wormbase:WBGene00168206","WBGene00168206 (21ur-12679)","Y4C6A.34"
"","http://bio2rdf.org/wormbase:WBGene00168207","WBGene00168207 (21ur-5623)","Y73B6BL.137"
"","http://bio2rdf.org/wormbase:WBGene00168208","WBGene00168208 (21ur-11850)","Y105C5B.859"
"","http://bio2rdf.org/wormbase:WBGene00168209","WBGene00168209 (21ur-13021)","Y105C5A.743"
"","http://bio2rdf.org/wormbase:WBGene00168210","WBGene00168210 (21ur-10945)","H32C10.41"
"","http://bio2rdf.org/wormbase:WBGene00168211","WBGene00168211 (21ur-8629)","Y116A8C.288"
"","http://bio2rdf.org/wormbase:WBGene00168212","WBGene00168212 (21ur-15240)","Y73B6BL.138"
"","http://bio2rdf.org/wormbase:WBGene00168213","WBGene00168213 (21ur-8656)","W03F8.47"
"","http://bio2rdf.org/wormbase:WBGene00168214","WBGene00168214 (21ur-14714)","VY10G11R.43"
"","http://bio2rdf.org/wormbase:WBGene00168215","WBGene00168215 (21ur-8983)","F55B11.84"
"","http://bio2rdf.org/wormbase:WBGene00168216","WBGene00168216 (21ur-9663)","Y73F8A.706"
"","http://bio2rdf.org/wormbase:WBGene00168217","WBGene00168217 (21ur-15037)","Y17G9A.49"
"","http://bio2rdf.org/wormbase:WBGene00168218","WBGene00168218 (21ur-10368)","Y4C6A.35"
"","http://bio2rdf.org/wormbase:WBGene00168219","WBGene00168219 (21ur-5999)","Y51H4A.575"
"","http://bio2rdf.org/wormbase:WBGene00168220","WBGene00168220 (21ur-7845)","Y105C5A.744"
"","http://bio2rdf.org/wormbase:WBGene00168221","WBGene00168221 (21ur-8057)","Y105C5B.860"
"","http://bio2rdf.org/wormbase:WBGene00168222","WBGene00168222 (21ur-13945)","Y64G10A.222"
"","http://bio2rdf.org/wormbase:WBGene00168223","WBGene00168223 (21ur-15280)","Y40H7A.207"
"","http://bio2rdf.org/wormbase:WBGene00168224","WBGene00168224 (21ur-13343)","K05D4.10"
"","http://bio2rdf.org/wormbase:WBGene00168225","WBGene00168225 (21ur-11797)","Y73F8A.707"
"","http://bio2rdf.org/wormbase:WBGene00168226","WBGene00168226 (21ur-11533)","Y105C5B.861"
"","http://bio2rdf.org/wormbase:WBGene00168227","WBGene00168227 (21ur-5538)","F44E8.25"
"","http://bio2rdf.org/wormbase:WBGene00168228","WBGene00168228 (21ur-14532)","C05B10.7"
"","http://bio2rdf.org/wormbase:WBGene00168229","WBGene00168229 (21ur-13382)","Y116A8C.289"
"","http://bio2rdf.org/wormbase:WBGene00168230","WBGene00168230 (21ur-12837)","Y73B6BL.139"
"","http://bio2rdf.org/wormbase:WBGene00168231","WBGene00168231 (21ur-11509)","Y59E9AL.20"
"","http://bio2rdf.org/wormbase:WBGene00168232","WBGene00168232 (21ur-9651)","C08F11.79"
"","http://bio2rdf.org/wormbase:WBGene00168233","WBGene00168233 (21ur-7120)","ZK381.19"
"","http://bio2rdf.org/wormbase:WBGene00168234","WBGene00168234 (21ur-15145)","T23F6.8"
"","http://bio2rdf.org/wormbase:WBGene00168235","WBGene00168235 (21ur-9161)","Y41E3.305"
"","http://bio2rdf.org/wormbase:WBGene00168236","WBGene00168236 (21ur-7363)","C45E5.28"
"","http://bio2rdf.org/wormbase:WBGene00168237","WBGene00168237 (21ur-6761)","Y7A9A.47"
"","http://bio2rdf.org/wormbase:WBGene00168238","WBGene00168238 (21ur-10344)","H25K10.84"
"","http://bio2rdf.org/wormbase:WBGene00168239","WBGene00168239 (21ur-9046)","Y105C5B.862"
"","http://bio2rdf.org/wormbase:WBGene00168240","WBGene00168240 (21ur-12393)","Y105C5A.745"
"","http://bio2rdf.org/wormbase:WBGene00168241","WBGene00168241 (21ur-15063)","Y55F3C.12"
"","http://bio2rdf.org/wormbase:WBGene00168242","WBGene00168242 (21ur-6447)","Y67A10A.213"
"","http://bio2rdf.org/wormbase:WBGene00168243","WBGene00168243 (21ur-15663)","Y10G11A.47"
"","http://bio2rdf.org/wormbase:WBGene00168244","WBGene00168244 (21ur-8037)","Y57G11C.708"
"","http://bio2rdf.org/wormbase:WBGene00168245","WBGene00168245 (21ur-13876)","ZK896.11"
"","http://bio2rdf.org/wormbase:WBGene00168246","WBGene00168246 (21ur-13991)","Y41E3.306"
"","http://bio2rdf.org/wormbase:WBGene00168247","WBGene00168247 (21ur-14271)","W03F8.48"
"","http://bio2rdf.org/wormbase:WBGene00168248","WBGene00168248 (21ur-5960)","F55B11.85"
"","http://bio2rdf.org/wormbase:WBGene00168249","WBGene00168249 (21ur-11161)","Y51H4A.576"
"","http://bio2rdf.org/wormbase:WBGene00168250","WBGene00168250 (21ur-14974)","Y51H4A.577"
"","http://bio2rdf.org/wormbase:WBGene00168251","WBGene00168251 (21ur-12596)","Y73F8A.708"
"","http://bio2rdf.org/wormbase:WBGene00168252","WBGene00168252 (21ur-6275)","Y57G11C.709"
"","http://bio2rdf.org/wormbase:WBGene00168253","WBGene00168253 (21ur-7767)","Y51H4A.578"
"","http://bio2rdf.org/wormbase:WBGene00168254","WBGene00168254 (21ur-6878)","Y73F8A.709"
"","http://bio2rdf.org/wormbase:WBGene00168255","WBGene00168255 (21ur-8350)","Y57G11C.710"
"","http://bio2rdf.org/wormbase:WBGene00168256","WBGene00168256 (21ur-15312)","F38E11.19"
"","http://bio2rdf.org/wormbase:WBGene00168257","WBGene00168257 (21ur-13431)","Y57G11C.711"
"","http://bio2rdf.org/wormbase:WBGene00168258","WBGene00168258 (21ur-10461)","C49A9.25"
"","http://bio2rdf.org/wormbase:WBGene00168259","WBGene00168259 (21ur-12789)","Y41E3.307"
"","http://bio2rdf.org/wormbase:WBGene00168260","WBGene00168260 (21ur-11518)","Y57G11C.712"
"","http://bio2rdf.org/wormbase:WBGene00168261","WBGene00168261 (21ur-8157)","F35D6.6"
"","http://bio2rdf.org/wormbase:WBGene00168262","WBGene00168262 (21ur-8679)","Y64G10A.223"
"","http://bio2rdf.org/wormbase:WBGene00168263","WBGene00168263 (21ur-12159)","C07E3.11"
"","http://bio2rdf.org/wormbase:WBGene00168264","WBGene00168264 (21ur-5848)","Y105C5A.746"
"","http://bio2rdf.org/wormbase:WBGene00168265","WBGene00168265 (21ur-11168)","F52B11.58"
"","http://bio2rdf.org/wormbase:WBGene00168266","WBGene00168266 (21ur-8310)","Y105C5B.863"
"","http://bio2rdf.org/wormbase:WBGene00168267","WBGene00168267 (21ur-12531)","Y57G11B.151"
"","http://bio2rdf.org/wormbase:WBGene00168268","WBGene00168268 (21ur-11080)","Y40H7A.208"
"","http://bio2rdf.org/wormbase:WBGene00168269","WBGene00168269 (21ur-7985)","Y73B6BL.140"
"","http://bio2rdf.org/wormbase:WBGene00168270","WBGene00168270 (21ur-11676)","Y45F10B.39"
"","http://bio2rdf.org/wormbase:WBGene00168271","WBGene00168271 (21ur-15226)","C02B10.40"
"","http://bio2rdf.org/wormbase:WBGene00168272","WBGene00168272 (21ur-9506)","C05B10.8"
"","http://bio2rdf.org/wormbase:WBGene00168273","WBGene00168273 (21ur-9944)","Y43D4A.101"
"","http://bio2rdf.org/wormbase:WBGene00168274","WBGene00168274 (21ur-9603)","Y105C5B.864"
"","http://bio2rdf.org/wormbase:WBGene00168275","WBGene00168275 (21ur-14663)","ZK20.7"
"","http://bio2rdf.org/wormbase:WBGene00168276","WBGene00168276 (21ur-11106)","LLC1.60"
"","http://bio2rdf.org/wormbase:WBGene00168277","WBGene00168277 (21ur-10915)","C39H7.39"
"","http://bio2rdf.org/wormbase:WBGene00168278","WBGene00168278 (21ur-9090)","H04M03.41"
"","http://bio2rdf.org/wormbase:WBGene00168279","WBGene00168279 (21ur-6360)","F38C2.57"
"","http://bio2rdf.org/wormbase:WBGene00168280","WBGene00168280 (21ur-6739)","Y105C5A.747"
"","http://bio2rdf.org/wormbase:WBGene00168281","WBGene00168281 (21ur-11823)","Y45F10C.12"
"","http://bio2rdf.org/wormbase:WBGene00168282","WBGene00168282 (21ur-5975)","Y105C5B.865"
"","http://bio2rdf.org/wormbase:WBGene00168283","WBGene00168283 (21ur-11430)","Y41E3.308"
"","http://bio2rdf.org/wormbase:WBGene00168284","WBGene00168284 (21ur-10577)","F55B11.86"
"","http://bio2rdf.org/wormbase:WBGene00168285","WBGene00168285 (21ur-7968)","Y41E3.309"
"","http://bio2rdf.org/wormbase:WBGene00168286","WBGene00168286 (21ur-11087)","Y105C5B.866"
"","http://bio2rdf.org/wormbase:WBGene00168287","WBGene00168287 (21ur-6802)","Y40H7A.209"
"","http://bio2rdf.org/wormbase:WBGene00168288","WBGene00168288 (21ur-6252)","C35D6.81"
"","http://bio2rdf.org/wormbase:WBGene00168289","WBGene00168289 (21ur-6858)","Y41E3.310"
"","http://bio2rdf.org/wormbase:WBGene00168290","WBGene00168290 (21ur-5561)","Y4C6B.55"
"","http://bio2rdf.org/wormbase:WBGene00168291","WBGene00168291 (21ur-10014)","T27E7.50"
"","http://bio2rdf.org/wormbase:WBGene00168292","WBGene00168292 (21ur-13513)","Y57G11C.713"
"","http://bio2rdf.org/wormbase:WBGene00168293","WBGene00168293 (21ur-12190)","Y57G11C.714"
"","http://bio2rdf.org/wormbase:WBGene00168294","WBGene00168294 (21ur-8882)","ZK381.20"
"","http://bio2rdf.org/wormbase:WBGene00168295","WBGene00168295 (21ur-6891)","AC7.36"
"","http://bio2rdf.org/wormbase:WBGene00168296","WBGene00168296 (21ur-13103)","C27H2.75"
"","http://bio2rdf.org/wormbase:WBGene00168297","WBGene00168297 (21ur-12205)","F59G1.9"
"","http://bio2rdf.org/wormbase:WBGene00168298","WBGene00168298 (21ur-7100)","Y73F8A.710"
"","http://bio2rdf.org/wormbase:WBGene00168299","WBGene00168299 (21ur-14359)","F02H6.50"
"","http://bio2rdf.org/wormbase:WBGene00168300","WBGene00168300 (21ur-10682)","C39H7.40"
"","http://bio2rdf.org/wormbase:WBGene00168301","WBGene00168301 (21ur-9674)","Y105C5B.867"
"","http://bio2rdf.org/wormbase:WBGene00168302","WBGene00168302 (21ur-7215)","T28H11.16"
"","http://bio2rdf.org/wormbase:WBGene00168303","WBGene00168303 (21ur-13612)","F52B11.59"
"","http://bio2rdf.org/wormbase:WBGene00168304","WBGene00168304 (21ur-10305)","H32C10.42"
"","http://bio2rdf.org/wormbase:WBGene00168305","WBGene00168305 (21ur-6677)","H34C03.10"
"","http://bio2rdf.org/wormbase:WBGene00168306","WBGene00168306 (21ur-8384)","Y7A9C.20"
"","http://bio2rdf.org/wormbase:WBGene00168307","WBGene00168307 (21ur-15690)","C09B9.47"
"","http://bio2rdf.org/wormbase:WBGene00168308","WBGene00168308 (21ur-5703)","H08M01.76"
"","http://bio2rdf.org/wormbase:WBGene00168309","WBGene00168309 (21ur-7278)","H32C10.43"
"","http://bio2rdf.org/wormbase:WBGene00168310","WBGene00168310 (21ur-9009)","Y51H4A.579"
"","http://bio2rdf.org/wormbase:WBGene00168311","WBGene00168311 (21ur-15438)","Y37A1B.209"
"","http://bio2rdf.org/wormbase:WBGene00168312","WBGene00168312 (21ur-14946)","F41H10.20"
"","http://bio2rdf.org/wormbase:WBGene00168313","WBGene00168313 (21ur-8102)","Y116A8C.290"
"","http://bio2rdf.org/wormbase:WBGene00168314","WBGene00168314 (21ur-13256)","Y57G11B.152"
"","http://bio2rdf.org/wormbase:WBGene00168315","WBGene00168315 (21ur-6081)","F13G11.86"
"","http://bio2rdf.org/wormbase:WBGene00168316","WBGene00168316 (21ur-8460)","C45E5.29"
"","http://bio2rdf.org/wormbase:WBGene00168317","WBGene00168317 (21ur-10331)","C01G5.15"
"","http://bio2rdf.org/wormbase:WBGene00168318","WBGene00168318 (21ur-5460)","Y73F8A.711"
"","http://bio2rdf.org/wormbase:WBGene00168319","WBGene00168319 (21ur-7383)","Y37A1B.210"
